ImageNumber,DICE,,,,,,,,0.1220394949
00014139.jpg,0,,,,,,,,
00014140.jpg,0,,,,,,,,
00014141.jpg,0,,,,,,,,
00014142.jpg,0,,,,,,,,
00014143.jpg,0,,,,,,,,
00014144.jpg,0,,,,,,,,
00014145.jpg,0,,,,,,,,
00014146.jpg,0,,,,,,,,
00014147.jpg,0,,,,,,,,
00014148.jpg,0.4816890534,,,,,,,,
00014149.jpg,0.3938394693,,,,,,,,
00014150.jpg,0,,,,,,,,
00014151.jpg,0,,,,,,,,
00014152.jpg,0,,,,,,,,
00014153.jpg,0,,,,,,,,
00014154.jpg,0,,,,,,,,
00014155.jpg,0,,,,,,,,
00014156.jpg,0,,,,,,,,
00014157.jpg,0,,,,,,,,
00014158.jpg,0,,,,,,,,
00014159.jpg,0.4600375374,,,,,,,,
00014160.jpg,0.4810545287,,,,,,,,
00014161.jpg,0.0900601254,,,,,,,,
00014162.jpg,0,,,,,,,,
00014163.jpg,0.4749243751,,,,,,,,
00014164.jpg,0.7182543461,,,,,,,,
00014165.jpg,0,,,,,,,,
00014166.jpg,0.3681556833,,,,,,,,
00014167.jpg,0.4733195576,,,,,,,,
00014168.jpg,0,,,,,,,,
00014169.jpg,0,,,,,,,,
00014170.jpg,0,,,,,,,,
00014171.jpg,0.1757751506,,,,,,,,
00014172.jpg,0,,,,,,,,
00014173.jpg,0.0110020392,,,,,,,,
00014174.jpg,0.4498130841,,,,,,,,
00014175.jpg,0,,,,,,,,
00014176.jpg,0,,,,,,,,
00014177.jpg,0.4664703958,,,,,,,,
00014178.jpg,0,,,,,,,,
00014179.jpg,0,,,,,,,,
00014180.jpg,0,,,,,,,,
00014181.jpg,0,,,,,,,,
00014182.jpg,0,,,,,,,,
00014183.jpg,0,,,,,,,,
00014184.jpg,0,,,,,,,,
00014185.jpg,0,,,,,,,,
00014186.jpg,0,,,,,,,,
00014187.jpg,0,,,,,,,,
00014188.jpg,0.4331855605,,,,,,,,
00014189.jpg,0,,,,,,,,
00014190.jpg,0,,,,,,,,
00014191.jpg,0,,,,,,,,
00014192.jpg,0,,,,,,,,
00014193.jpg,0,,,,,,,,
00014194.jpg,0,,,,,,,,
00014195.jpg,0,,,,,,,,
00014196.jpg,0,,,,,,,,
00014197.jpg,0,,,,,,,,
00014198.jpg,0.4702588581,,,,,,,,
00014199.jpg,0.4853881624,,,,,,,,
00014200.jpg,0,,,,,,,,
00014201.jpg,0.4729247248,,,,,,,,
00014202.jpg,0.0831712062,,,,,,,,
00014203.jpg,0.0256892518,,,,,,,,
00014204.jpg,0,,,,,,,,
00014205.jpg,0.4271487472,,,,,,,,
00014206.jpg,0.4701831169,,,,,,,,
00014207.jpg,0.110461993,,,,,,,,
00014208.jpg,0,,,,,,,,
00014209.jpg,0,,,,,,,,
00014210.jpg,0.0662203988,,,,,,,,
00014211.jpg,0.1266424378,,,,,,,,
00014212.jpg,0,,,,,,,,
00014213.jpg,0.4050632911,,,,,,,,
00014214.jpg,0.4471686031,,,,,,,,
00014215.jpg,0.4475491635,,,,,,,,
00014216.jpg,0.6252751892,,,,,,,,
00014217.jpg,0,,,,,,,,
00014218.jpg,0,,,,,,,,
00014219.jpg,0,,,,,,,,
00014220.jpg,0,,,,,,,,
00014221.jpg,0,,,,,,,,
00014222.jpg,0,,,,,,,,
00014223.jpg,0,,,,,,,,
00014224.jpg,0,,,,,,,,
00014225.jpg,0,,,,,,,,
00014226.jpg,0,,,,,,,,
00014227.jpg,0,,,,,,,,
00014228.jpg,0.4520477395,,,,,,,,
00014229.jpg,0,,,,,,,,
00014230.jpg,0,,,,,,,,
00014231.jpg,0,,,,,,,,
00014232.jpg,0,,,,,,,,
00014233.jpg,0,,,,,,,,
00014234.jpg,0,,,,,,,,
00014235.jpg,0,,,,,,,,
00014236.jpg,0,,,,,,,,
00014237.jpg,0,,,,,,,,
00014238.jpg,0.4267222466,,,,,,,,
00014239.jpg,0.4651010172,,,,,,,,
00014240.jpg,0,,,,,,,,
00014241.jpg,0,,,,,,,,
00014242.jpg,0,,,,,,,,
00014244.jpg,0,,,,,,,,
00014245.jpg,0,,,,,,,,
00014246.jpg,0,,,,,,,,
00014247.jpg,0,,,,,,,,
00014248.jpg,0,,,,,,,,
00014249.jpg,0.4606260937,,,,,,,,
00014250.jpg,0,,,,,,,,
00014251.jpg,0,,,,,,,,
00014252.jpg,0,,,,,,,,
00014253.jpg,0,,,,,,,,
00014254.jpg,0,,,,,,,,
00014255.jpg,0,,,,,,,,
00014256.jpg,0,,,,,,,,
00014257.jpg,0,,,,,,,,
00014258.jpg,0.4438052213,,,,,,,,
00014259.jpg,0,,,,,,,,
00014260.jpg,0,,,,,,,,
00014261.jpg,0,,,,,,,,
00014262.jpg,0.4533333333,,,,,,,,
00014263.jpg,0.4289340385,,,,,,,,
00014264.jpg,0.4800295585,,,,,,,,
00014265.jpg,0.5054750971,,,,,,,,
00014266.jpg,0.4681588283,,,,,,,,
00014267.jpg,0.2551477171,,,,,,,,
00014268.jpg,0,,,,,,,,
00014269.jpg,0,,,,,,,,
00014270.jpg,0.4356093345,,,,,,,,
00014271.jpg,0.2008046178,,,,,,,,
00014272.jpg,0.359137395,,,,,,,,
00014273.jpg,0.4290971417,,,,,,,,
00014274.jpg,0.6757915771,,,,,,,,
00014275.jpg,0.2973757173,,,,,,,,
00014276.jpg,0.0109960597,,,,,,,,
00014277.jpg,0,,,,,,,,
00014278.jpg,0,,,,,,,,
00014279.jpg,0,,,,,,,,
00014280.jpg,0,,,,,,,,
00014281.jpg,0,,,,,,,,
00014282.jpg,0,,,,,,,,
00014283.jpg,0,,,,,,,,
00014284.jpg,0,,,,,,,,
00014285.jpg,0,,,,,,,,
00014286.jpg,0,,,,,,,,
00014287.jpg,0,,,,,,,,
00014288.jpg,0.3917332081,,,,,,,,
00014289.jpg,0.3128008821,,,,,,,,
00014290.jpg,0,,,,,,,,
00014291.jpg,0,,,,,,,,
00014292.jpg,0,,,,,,,,
00014293.jpg,0,,,,,,,,
00014294.jpg,0,,,,,,,,
00014295.jpg,0,,,,,,,,
00014296.jpg,0,,,,,,,,
00014297.jpg,0,,,,,,,,
00014298.jpg,0,,,,,,,,
00014299.jpg,0,,,,,,,,
00014300.jpg,0.4240880982,,,,,,,,
00014301.jpg,0,,,,,,,,
00014302.jpg,0.4545177231,,,,,,,,
00014303.jpg,0,,,,,,,,
00014304.jpg,0.2998659603,,,,,,,,
00014305.jpg,0.4003003003,,,,,,,,
00014306.jpg,0.497772348,,,,,,,,
00014307.jpg,0.3972828927,,,,,,,,
00014308.jpg,0,,,,,,,,
00014309.jpg,0,,,,,,,,
00014310.jpg,0.4676729189,,,,,,,,
00014311.jpg,0.4561082147,,,,,,,,
00014312.jpg,0.1835558923,,,,,,,,
00014313.jpg,0.4359374791,,,,,,,,
00014314.jpg,0.4592492897,,,,,,,,
00014315.jpg,0.2009225739,,,,,,,,
00014316.jpg,0.4307561597,,,,,,,,
00014317.jpg,0,,,,,,,,
00014318.jpg,0,,,,,,,,
00014319.jpg,0,,,,,,,,
00014320.jpg,0,,,,,,,,
00014321.jpg,0,,,,,,,,
00014322.jpg,0,,,,,,,,
00014323.jpg,0,,,,,,,,
00014324.jpg,0,,,,,,,,
00014325.jpg,0,,,,,,,,
00014326.jpg,0,,,,,,,,
00014327.jpg,0,,,,,,,,
00014328.jpg,0.0137461368,,,,,,,,
00014329.jpg,0.4712835808,,,,,,,,
00014330.jpg,0,,,,,,,,
00014331.jpg,0,,,,,,,,
00014332.jpg,0,,,,,,,,
00014333.jpg,0,,,,,,,,
00014334.jpg,0,,,,,,,,
00014335.jpg,0,,,,,,,,
00014336.jpg,0,,,,,,,,
00014337.jpg,0,,,,,,,,
00014338.jpg,0.3051106026,,,,,,,,
00014339.jpg,0,,,,,,,,
00014340.jpg,0,,,,,,,,
00014341.jpg,0,,,,,,,,
00014342.jpg,0,,,,,,,,
00014343.jpg,0,,,,,,,,
00014344.jpg,0,,,,,,,,
00014345.jpg,0,,,,,,,,
00014346.jpg,0,,,,,,,,
00014347.jpg,0,,,,,,,,
00014348.jpg,0,,,,,,,,
00014349.jpg,0,,,,,,,,
00014350.jpg,0,,,,,,,,
00014351.jpg,0,,,,,,,,
00014352.jpg,0,,,,,,,,
00014353.jpg,0,,,,,,,,
00014355.jpg,0,,,,,,,,
00014356.jpg,0,,,,,,,,
00014357.jpg,0,,,,,,,,
00014358.jpg,0.428049259,,,,,,,,
00014359.jpg,0,,,,,,,,
00014360.jpg,0,,,,,,,,
00014361.jpg,0.47472972,,,,,,,,
00014362.jpg,0.5135366486,,,,,,,,
00014363.jpg,0.4824788945,,,,,,,,
00014364.jpg,0.373134865,,,,,,,,
00014365.jpg,0.0246451324,,,,,,,,
00014366.jpg,0.4749839078,,,,,,,,
00014367.jpg,0.2413470533,,,,,,,,
00014368.jpg,0,,,,,,,,
00014369.jpg,0,,,,,,,,
00014370.jpg,0,,,,,,,,
00014371.jpg,0,,,,,,,,
00014372.jpg,0,,,,,,,,
00014373.jpg,0.0048423564,,,,,,,,
00014374.jpg,0,,,,,,,,
00014375.jpg,0,,,,,,,,
00014376.jpg,0,,,,,,,,
00014377.jpg,0.4716173774,,,,,,,,
00014378.jpg,0,,,,,,,,
00014379.jpg,0,,,,,,,,
00014380.jpg,0,,,,,,,,
00014381.jpg,0,,,,,,,,
00014382.jpg,0,,,,,,,,
00014383.jpg,0,,,,,,,,
00014384.jpg,0,,,,,,,,
00014385.jpg,0,,,,,,,,
00014386.jpg,0,,,,,,,,
00014387.jpg,0,,,,,,,,
00014388.jpg,0.4140928998,,,,,,,,
00014389.jpg,0,,,,,,,,
00014391.jpg,0,,,,,,,,
00014392.jpg,0,,,,,,,,
00014393.jpg,0,,,,,,,,
00014394.jpg,0,,,,,,,,
00014395.jpg,0,,,,,,,,
00014396.jpg,0,,,,,,,,
00014397.jpg,0,,,,,,,,
00014398.jpg,0.3339460248,,,,,,,,
00014399.jpg,0.3999564046,,,,,,,,
00014400.jpg,0.4150513113,,,,,,,,
00014401.jpg,0.4101737225,,,,,,,,
00014402.jpg,0.623077096,,,,,,,,
00014403.jpg,0.4441480493,,,,,,,,
00014404.jpg,0,,,,,,,,
00014405.jpg,0.4566463302,,,,,,,,
00014406.jpg,0,,,,,,,,
00014407.jpg,0.4625648629,,,,,,,,
00014408.jpg,0,,,,,,,,
00014409.jpg,0,,,,,,,,
00014410.jpg,0.4692183027,,,,,,,,
00014411.jpg,0,,,,,,,,
00014412.jpg,0,,,,,,,,
00014413.jpg,0,,,,,,,,
00014414.jpg,0.4300091263,,,,,,,,
00014415.jpg,0,,,,,,,,
00014416.jpg,0.2389651954,,,,,,,,
00014417.jpg,0.4657672425,,,,,,,,
00014418.jpg,0,,,,,,,,
00014419.jpg,0,,,,,,,,
00014420.jpg,0,,,,,,,,
00014422.jpg,0,,,,,,,,
00014423.jpg,0,,,,,,,,
00014424.jpg,0,,,,,,,,
00014425.jpg,0,,,,,,,,
00014426.jpg,0,,,,,,,,
00014427.jpg,0,,,,,,,,
00014428.jpg,0,,,,,,,,
00014429.jpg,0.4683854934,,,,,,,,
00014430.jpg,0,,,,,,,,
00014431.jpg,0,,,,,,,,
00014432.jpg,0,,,,,,,,
00014433.jpg,0,,,,,,,,
00014434.jpg,0,,,,,,,,
00014435.jpg,0,,,,,,,,
00014436.jpg,0,,,,,,,,
00014437.jpg,0,,,,,,,,
00014438.jpg,0.3255115895,,,,,,,,
00014439.jpg,0.4827156094,,,,,,,,
00014440.jpg,0,,,,,,,,
00014441.jpg,0,,,,,,,,
00014442.jpg,0,,,,,,,,
00014443.jpg,0,,,,,,,,
00014444.jpg,0,,,,,,,,
00014445.jpg,0,,,,,,,,
00014446.jpg,0,,,,,,,,
00014447.jpg,0,,,,,,,,
00014448.jpg,0.1861377507,,,,,,,,
00014450.jpg,0,,,,,,,,
00014451.jpg,0,,,,,,,,
00014452.jpg,0,,,,,,,,
00014453.jpg,0,,,,,,,,
00014454.jpg,0,,,,,,,,
00014455.jpg,0,,,,,,,,
00014456.jpg,0,,,,,,,,
00014457.jpg,0,,,,,,,,
00014458.jpg,0,,,,,,,,
00014459.jpg,0,,,,,,,,
00014460.jpg,0.5990566623,,,,,,,,
00014461.jpg,0.4879015398,,,,,,,,
00014462.jpg,0.0068612828,,,,,,,,
00014463.jpg,0,,,,,,,,
00014464.jpg,0,,,,,,,,
00014465.jpg,0.4829005508,,,,,,,,
00014466.jpg,0.4655807481,,,,,,,,
00014467.jpg,0.4059830273,,,,,,,,
00014468.jpg,0,,,,,,,,
00014469.jpg,0,,,,,,,,
00014470.jpg,0.4304300271,,,,,,,,
00014471.jpg,0.4666110184,,,,,,,,
00014472.jpg,0,,,,,,,,
00014473.jpg,0.4507337049,,,,,,,,
00014474.jpg,0.4899177687,,,,,,,,
00014475.jpg,0.4202076125,,,,,,,,
00014476.jpg,0.2737252575,,,,,,,,
00014477.jpg,0.2879011332,,,,,,,,
00014478.jpg,0,,,,,,,,
00014479.jpg,0,,,,,,,,
00014480.jpg,0,,,,,,,,
00014481.jpg,0,,,,,,,,
00014482.jpg,0,,,,,,,,
00014483.jpg,0,,,,,,,,
00014484.jpg,0,,,,,,,,
00014485.jpg,0,,,,,,,,
00014486.jpg,0,,,,,,,,
00014487.jpg,0,,,,,,,,
00014488.jpg,0,,,,,,,,
00014489.jpg,0.2935029283,,,,,,,,
00014490.jpg,0,,,,,,,,
00014491.jpg,0,,,,,,,,
00014492.jpg,0,,,,,,,,
00014493.jpg,0,,,,,,,,
00014494.jpg,0,,,,,,,,
00014495.jpg,0,,,,,,,,
00014496.jpg,0,,,,,,,,
00014497.jpg,0,,,,,,,,
00014498.jpg,0.4274368745,,,,,,,,
00014499.jpg,0.0873887271,,,,,,,,
00014500.jpg,0.4734501585,,,,,,,,
00014501.jpg,0.0419211882,,,,,,,,
00014502.jpg,0.4436508695,,,,,,,,
00014503.jpg,0.3426030089,,,,,,,,
00014504.jpg,0.4787773564,,,,,,,,
00014505.jpg,0.0902512288,,,,,,,,
00014506.jpg,0.1887591744,,,,,,,,
00014507.jpg,0.3825108668,,,,,,,,
00014508.jpg,0,,,,,,,,
00014509.jpg,0,,,,,,,,
00014510.jpg,0.040293809,,,,,,,,
00014511.jpg,0.4508321424,,,,,,,,
00014512.jpg,0.1755587808,,,,,,,,
00014513.jpg,0.0567925944,,,,,,,,
00014514.jpg,0,,,,,,,,
00014515.jpg,0,,,,,,,,
00014516.jpg,0.4563126972,,,,,,,,
00014517.jpg,0.4895730749,,,,,,,,
00014518.jpg,0,,,,,,,,
00014519.jpg,0,,,,,,,,
00014520.jpg,0,,,,,,,,
00014521.jpg,0,,,,,,,,
00014522.jpg,0,,,,,,,,
00014523.jpg,0,,,,,,,,
00014524.jpg,0,,,,,,,,
00014525.jpg,0,,,,,,,,
00014526.jpg,0,,,,,,,,
00014527.jpg,0,,,,,,,,
00014528.jpg,0.4616241558,,,,,,,,
00014529.jpg,0.3188781179,,,,,,,,
00014530.jpg,0,,,,,,,,
00014531.jpg,0,,,,,,,,
00014532.jpg,0,,,,,,,,
00014533.jpg,0,,,,,,,,
00014534.jpg,0,,,,,,,,
00014535.jpg,0,,,,,,,,
00014536.jpg,0,,,,,,,,
00014537.jpg,0,,,,,,,,
00014538.jpg,0.3629901227,,,,,,,,
00014539.jpg,0.1745090949,,,,,,,,
00014540.jpg,0,,,,,,,,
00014541.jpg,0,,,,,,,,
00014542.jpg,0,,,,,,,,
00014543.jpg,0,,,,,,,,
00014544.jpg,0,,,,,,,,
00014545.jpg,0,,,,,,,,
00014546.jpg,0,,,,,,,,
00014547.jpg,0,,,,,,,,
00014548.jpg,0,,,,,,,,
00014549.jpg,0.4163269881,,,,,,,,
00014550.jpg,0,,,,,,,,
00014551.jpg,0,,,,,,,,
00014552.jpg,0,,,,,,,,
00014553.jpg,0,,,,,,,,
00014554.jpg,0,,,,,,,,
00014555.jpg,0,,,,,,,,
00014556.jpg,0,,,,,,,,
00014557.jpg,0,,,,,,,,
00014558.jpg,0,,,,,,,,
00014559.jpg,0.4815778067,,,,,,,,
00014560.jpg,0.4916431707,,,,,,,,
00014561.jpg,0.5082147954,,,,,,,,
00014562.jpg,0.4381705623,,,,,,,,
00014563.jpg,0,,,,,,,,
00014564.jpg,0.0247173929,,,,,,,,
00014565.jpg,0.0324755299,,,,,,,,
00014566.jpg,0.4994579908,,,,,,,,
00014567.jpg,0,,,,,,,,
00014568.jpg,0,,,,,,,,
00014569.jpg,0,,,,,,,,
00014570.jpg,0.4369587453,,,,,,,,
00014571.jpg,0.4432117204,,,,,,,,
00014572.jpg,0.4622364693,,,,,,,,
00014573.jpg,0,,,,,,,,
00014574.jpg,0.4493515108,,,,,,,,
00014575.jpg,0,,,,,,,,
00014576.jpg,0.4864458371,,,,,,,,
00014577.jpg,0.4551014553,,,,,,,,
00014578.jpg,0,,,,,,,,
00014579.jpg,0,,,,,,,,
00014580.jpg,0,,,,,,,,
00014581.jpg,0,,,,,,,,
00014582.jpg,0,,,,,,,,
00014583.jpg,0,,,,,,,,
00014584.jpg,0,,,,,,,,
00014585.jpg,0,,,,,,,,
00014586.jpg,0,,,,,,,,
00014587.jpg,0,,,,,,,,
00014588.jpg,0,,,,,,,,
00014589.jpg,0.4309848664,,,,,,,,
00014590.jpg,0,,,,,,,,
00014591.jpg,0,,,,,,,,
00014592.jpg,0,,,,,,,,
00014593.jpg,0,,,,,,,,
00014594.jpg,0,,,,,,,,
00014595.jpg,0,,,,,,,,
00014596.jpg,0,,,,,,,,
00014597.jpg,0,,,,,,,,
00014598.jpg,0.0675501349,,,,,,,,
00014599.jpg,0.4637602384,,,,,,,,
00014600.jpg,0.4528649395,,,,,,,,
00014601.jpg,0.4507612357,,,,,,,,
00014602.jpg,0,,,,,,,,
00014603.jpg,0,,,,,,,,
00014604.jpg,0,,,,,,,,
00014605.jpg,0.4465743167,,,,,,,,
00014606.jpg,0,,,,,,,,
00014607.jpg,0,,,,,,,,
00014608.jpg,0,,,,,,,,
00014609.jpg,0,,,,,,,,
00014610.jpg,0,,,,,,,,
00014611.jpg,0.018670515,,,,,,,,
00014612.jpg,0,,,,,,,,
00014613.jpg,0.1173520562,,,,,,,,
00014614.jpg,0,,,,,,,,
00014615.jpg,0,,,,,,,,
00014616.jpg,0.448603746,,,,,,,,
00014617.jpg,0.4746755178,,,,,,,,
00014618.jpg,0,,,,,,,,
00014619.jpg,0,,,,,,,,
00014620.jpg,0,,,,,,,,
00014621.jpg,0,,,,,,,,
00014622.jpg,0,,,,,,,,
00014623.jpg,0,,,,,,,,
00014624.jpg,0,,,,,,,,
00014625.jpg,0,,,,,,,,
00014626.jpg,0,,,,,,,,
00014627.jpg,0,,,,,,,,
00014628.jpg,0,,,,,,,,
00014629.jpg,0.4372432679,,,,,,,,
00014630.jpg,0,,,,,,,,
00014631.jpg,0,,,,,,,,
00014632.jpg,0,,,,,,,,
00014633.jpg,0,,,,,,,,
00014634.jpg,0,,,,,,,,
00014635.jpg,0,,,,,,,,
00014636.jpg,0,,,,,,,,
00014637.jpg,0,,,,,,,,
00014638.jpg,0,,,,,,,,
00014639.jpg,0.4552006023,,,,,,,,
00014640.jpg,0,,,,,,,,
00014641.jpg,0,,,,,,,,
00014642.jpg,0,,,,,,,,
00014643.jpg,0,,,,,,,,
00014644.jpg,0,,,,,,,,
00014645.jpg,0,,,,,,,,
00014646.jpg,0,,,,,,,,
00014647.jpg,0,,,,,,,,
00014648.jpg,0.4296196177,,,,,,,,
00014649.jpg,0,,,,,,,,
00014650.jpg,0,,,,,,,,
00014651.jpg,0,,,,,,,,
00014652.jpg,0,,,,,,,,
00014653.jpg,0,,,,,,,,
00014654.jpg,0,,,,,,,,
00014655.jpg,0,,,,,,,,
00014656.jpg,0,,,,,,,,
00014657.jpg,0,,,,,,,,
00014658.jpg,0,,,,,,,,
00014659.jpg,0.4768714432,,,,,,,,
00014660.jpg,0.3542624458,,,,,,,,
00014661.jpg,0.2778587942,,,,,,,,
00014662.jpg,0.0611444996,,,,,,,,
00014663.jpg,0.4886846109,,,,,,,,
00014664.jpg,0.4883490764,,,,,,,,
00014665.jpg,0.4387416864,,,,,,,,
00014666.jpg,0.4868869462,,,,,,,,
00014667.jpg,0.0902860206,,,,,,,,
00014668.jpg,0,,,,,,,,
00014669.jpg,0,,,,,,,,
00014670.jpg,0.4753317119,,,,,,,,
00014671.jpg,0.4441980663,,,,,,,,
00014672.jpg,0.0247739873,,,,,,,,
00014673.jpg,0.4525927584,,,,,,,,
00014674.jpg,0.4418018018,,,,,,,,
00014675.jpg,0,,,,,,,,
00014676.jpg,0,,,,,,,,
00014677.jpg,0.4641486044,,,,,,,,
00014678.jpg,0,,,,,,,,
00014679.jpg,0,,,,,,,,
00014680.jpg,0,,,,,,,,
00014681.jpg,0,,,,,,,,
00014682.jpg,0,,,,,,,,
00014683.jpg,0,,,,,,,,
00014684.jpg,0,,,,,,,,
00014685.jpg,0,,,,,,,,
00014686.jpg,0,,,,,,,,
00014687.jpg,0,,,,,,,,
00014688.jpg,0.006409456,,,,,,,,
00014689.jpg,0.0500748984,,,,,,,,
00014690.jpg,0,,,,,,,,
00014691.jpg,0,,,,,,,,
00014692.jpg,0,,,,,,,,
00014693.jpg,0,,,,,,,,
00014694.jpg,0,,,,,,,,
00014695.jpg,0,,,,,,,,
00014696.jpg,0,,,,,,,,
00014697.jpg,0,,,,,,,,
00014698.jpg,0.1759188078,,,,,,,,
00014699.jpg,0.4805907972,,,,,,,,
00014700.jpg,0,,,,,,,,
00014701.jpg,0.4649061574,,,,,,,,
00014702.jpg,0.067058883,,,,,,,,
00014703.jpg,0.2015773939,,,,,,,,
00014704.jpg,0,,,,,,,,
00014705.jpg,0,,,,,,,,
00014706.jpg,0,,,,,,,,
00014707.jpg,0.5019517109,,,,,,,,
00014708.jpg,0,,,,,,,,
00014709.jpg,0,,,,,,,,
00014710.jpg,0.1319133221,,,,,,,,
00014711.jpg,0.3622636511,,,,,,,,
00014712.jpg,0,,,,,,,,
00014713.jpg,0.3187316853,,,,,,,,
00014714.jpg,0,,,,,,,,
00014715.jpg,0.5556015927,,,,,,,,
00014716.jpg,0.2035842729,,,,,,,,
00014717.jpg,0,,,,,,,,
00014718.jpg,0,,,,,,,,
00014719.jpg,0,,,,,,,,
00014720.jpg,0,,,,,,,,
00014721.jpg,0,,,,,,,,
00014722.jpg,0,,,,,,,,
00014723.jpg,0,,,,,,,,
00014724.jpg,0,,,,,,,,
00014725.jpg,0,,,,,,,,
00014726.jpg,0,,,,,,,,
00014727.jpg,0,,,,,,,,
00014728.jpg,0,,,,,,,,
00014729.jpg,0.4583306234,,,,,,,,
00014730.jpg,0,,,,,,,,
00014731.jpg,0,,,,,,,,
00014732.jpg,0,,,,,,,,
00014733.jpg,0,,,,,,,,
00014734.jpg,0,,,,,,,,
00014735.jpg,0,,,,,,,,
00014736.jpg,0,,,,,,,,
00014737.jpg,0,,,,,,,,
00014738.jpg,0.4745847652,,,,,,,,
00014739.jpg,0.4449913616,,,,,,,,
00014740.jpg,0,,,,,,,,
00014742.jpg,0,,,,,,,,
00014743.jpg,0,,,,,,,,
00014744.jpg,0,,,,,,,,
00014745.jpg,0,,,,,,,,
00014746.jpg,0,,,,,,,,
00014747.jpg,0,,,,,,,,
00014748.jpg,0.2552538565,,,,,,,,
00014749.jpg,0,,,,,,,,
00014750.jpg,0,,,,,,,,
00014751.jpg,0,,,,,,,,
00014752.jpg,0,,,,,,,,
00014753.jpg,0,,,,,,,,
00014754.jpg,0,,,,,,,,
00014755.jpg,0,,,,,,,,
00014756.jpg,0,,,,,,,,
00014757.jpg,0,,,,,,,,
00014758.jpg,0.4455310275,,,,,,,,
00014759.jpg,0,,,,,,,,
00014760.jpg,0.2780899884,,,,,,,,
00014761.jpg,0,,,,,,,,
00014762.jpg,0.2016638652,,,,,,,,
00014763.jpg,0.1224800304,,,,,,,,
00014764.jpg,0,,,,,,,,
00014765.jpg,0.4994286462,,,,,,,,
00014766.jpg,0,,,,,,,,
00014767.jpg,0.4694334738,,,,,,,,
00014768.jpg,0,,,,,,,,
00014769.jpg,0,,,,,,,,
00014770.jpg,0.4814125164,,,,,,,,
00014771.jpg,0,,,,,,,,
00014772.jpg,0.4340566357,,,,,,,,
00014773.jpg,0,,,,,,,,
00014774.jpg,0.0049366094,,,,,,,,
00014775.jpg,0.4261514029,,,,,,,,
00014776.jpg,0.4625267666,,,,,,,,
00014777.jpg,0.4633675439,,,,,,,,
00014778.jpg,0,,,,,,,,
00014779.jpg,0,,,,,,,,
00014780.jpg,0,,,,,,,,
00014781.jpg,0,,,,,,,,
00014782.jpg,0,,,,,,,,
00014783.jpg,0,,,,,,,,
00014784.jpg,0,,,,,,,,
00014785.jpg,0,,,,,,,,
00014786.jpg,0,,,,,,,,
00014787.jpg,0,,,,,,,,
00014788.jpg,0.4764590076,,,,,,,,
00014789.jpg,0,,,,,,,,
00014790.jpg,0,,,,,,,,
00014791.jpg,0,,,,,,,,
00014792.jpg,0,,,,,,,,
00014793.jpg,0,,,,,,,,
00014794.jpg,0,,,,,,,,
00014795.jpg,0,,,,,,,,
00014796.jpg,0,,,,,,,,
00014797.jpg,0,,,,,,,,
00014798.jpg,0.4254161147,,,,,,,,
00014799.jpg,0.3568285256,,,,,,,,
00014800.jpg,0,,,,,,,,
00014801.jpg,0,,,,,,,,
00014802.jpg,0,,,,,,,,
00014803.jpg,0,,,,,,,,
00014804.jpg,0,,,,,,,,
00014805.jpg,0,,,,,,,,
00014806.jpg,0,,,,,,,,
00014807.jpg,0,,,,,,,,
00014808.jpg,0,,,,,,,,
00014809.jpg,0.5081469207,,,,,,,,
00014810.jpg,0,,,,,,,,
00014811.jpg,0,,,,,,,,
00014812.jpg,0,,,,,,,,
00014813.jpg,0,,,,,,,,
00014814.jpg,0,,,,,,,,
00014815.jpg,0,,,,,,,,
00014816.jpg,0,,,,,,,,
00014817.jpg,0,,,,,,,,
00014818.jpg,0.483837618,,,,,,,,
00014819.jpg,0,,,,,,,,
00014820.jpg,0.5972286549,,,,,,,,
00014821.jpg,0.0607054963,,,,,,,,
00014822.jpg,0.0454633767,,,,,,,,
00014823.jpg,0,,,,,,,,
00014824.jpg,0.4691166704,,,,,,,,
00014825.jpg,0.469145037,,,,,,,,
00014826.jpg,0.0537325192,,,,,,,,
00014827.jpg,0.4503513626,,,,,,,,
00014829.jpg,0,,,,,,,,
00014830.jpg,0.4665333636,,,,,,,,
00014831.jpg,0.4648717949,,,,,,,,
00014832.jpg,0.4611747322,,,,,,,,
00014833.jpg,0.4719904648,,,,,,,,
00014834.jpg,0.3909493737,,,,,,,,
00014835.jpg,0,,,,,,,,
00014836.jpg,0.3954881494,,,,,,,,
00014837.jpg,0,,,,,,,,
00014838.jpg,0,,,,,,,,
00014839.jpg,0,,,,,,,,
00014840.jpg,0.2275014802,,,,,,,,
00014841.jpg,0.0290999126,,,,,,,,
00014842.jpg,0.1707156927,,,,,,,,
00014843.jpg,0.4743600793,,,,,,,,
00014844.jpg,0.4473938978,,,,,,,,
00014845.jpg,0.287289782,,,,,,,,
00014846.jpg,0.1502215346,,,,,,,,
00014847.jpg,0.5111350023,,,,,,,,
00014848.jpg,0,,,,,,,,
00014849.jpg,0,,,,,,,,
00014850.jpg,0.2306372269,,,,,,,,
00014851.jpg,0,,,,,,,,
00014852.jpg,0.4692076126,,,,,,,,
00014853.jpg,0.4900223898,,,,,,,,
00014854.jpg,0.239266361,,,,,,,,
00014855.jpg,0.2776828188,,,,,,,,
00014856.jpg,0.1842546064,,,,,,,,
00014857.jpg,0.4842298318,,,,,,,,
00014858.jpg,0,,,,,,,,
