filename,width,height,class,xmin,ymin,xmax,ymax
00013839.jpg,720,480,,600,169,653,210
00013839.jpg,720,480,,274,284,411,387
00013839.jpg,720,480,,288,188,388,237
00013839.jpg,720,480,,691,143,715,173
00013848.jpg,720,480,,443,116,713,340
00013858.jpg,720,480,,62,264,310,394
00013858.jpg,720,480,,190,2,243,33
00013858.jpg,720,480,,595,101,715,179
00013859.jpg,720,480,,509,214,712,353
00013859.jpg,720,480,,203,125,246,146
00013860.jpg,720,480,,564,183,715,333
00013860.jpg,720,480,,3,55,23,75
00013860.jpg,720,480,,182,23,286,72
00013861.jpg,720,480,,381,82,528,141
00013862.jpg,720,480,,3,66,47,112
00013862.jpg,720,480,,564,120,705,237
00013863.jpg,720,480,,20,253,174,331
00013863.jpg,720,480,,404,75,469,96
00013863.jpg,720,480,,559,90,639,117
00013863.jpg,720,480,,14,127,53,155
00013864.jpg,342,228,,35,40,103,77
00013866.jpg,720,480,,220,212,451,320
00013866.jpg,720,480,,357,159,561,254
00013866.jpg,720,480,,104,52,160,82
00013866.jpg,720,480,,5,159,92,214
00013866.jpg,720,480,,5,116,44,152
00013866.jpg,720,480,,203,99,315,147
00013866.jpg,720,480,,156,32,203,53
00013867.jpg,720,480,,203,48,375,123
00013867.jpg,720,480,,53,33,100,53
00013870.jpg,720,480,,607,130,646,155
00013870.jpg,720,480,,542,97,576,121
00013870.jpg,720,480,,597,172,659,217
00013870.jpg,720,480,,377,205,470,261
00013871.jpg,720,480,,428,210,555,332
00013871.jpg,720,480,,229,91,264,112
00013872.jpg,720,480,,494,147,557,187
00013873.jpg,720,480,,609,127,647,155
00013873.jpg,720,480,,601,169,653,211
00013873.jpg,720,480,,405,206,494,268
00013873.jpg,720,480,,105,125,437,278
00013873.jpg,720,480,,545,82,588,107
00013873.jpg,720,480,,15,337,109,479
00013873.jpg,720,480,,228,125,268,142
00013874.jpg,720,480,,300,130,337,154
00013874.jpg,720,480,,203,129,249,155
00013874.jpg,720,480,,35,386,193,480
00013874.jpg,720,480,,137,130,165,152
00013874.jpg,720,480,,5,124,40,151
00013874.jpg,720,480,,220,129,261,149
00013874.jpg,720,480,,325,100,350,119
00013875.jpg,720,480,,137,167,203,205
00013875.jpg,720,480,,653,113,702,158
00013876.jpg,720,480,,326,37,475,92
00013876.jpg,720,480,,489,344,710,465
00013877.jpg,720,480,,331,207,563,382
00013877.jpg,720,480,,130,118,157,132
00013888.jpg,720,480,,185,140,215,156
00013888.jpg,720,480,,269,165,619,343
00013889.jpg,342,228,,21,149,114,191
00013889.jpg,342,228,,80,102,167,136
00013889.jpg,342,228,,241,57,274,69
00013898.jpg,720,480,,217,77,274,101
00013899.jpg,720,480,,489,390,674,447
00013900.jpg,720,480,,529,350,707,476
00013900.jpg,720,480,,505,328,720,458
00013900.jpg,720,480,,161,120,191,150
00013901.jpg,720,480,,277,166,407,249
00013901.jpg,720,480,,661,49,699,71
00013902.jpg,720,480,,315,206,413,314
00013902.jpg,720,480,,330,174,388,202
00013903.jpg,720,480,,150,202,347,370
00013903.jpg,720,480,,221,47,268,68
00013903.jpg,720,480,,294,76,463,172
00013903.jpg,720,480,,633,168,688,224
00013904.jpg,720,480,,359,63,393,78
00013904.jpg,720,480,,486,66,524,86
00013905.jpg,720,480,,356,125,398,153
00013905.jpg,720,480,,173,184,230,233
00013905.jpg,720,480,,233,251,280,330
00013906.jpg,720,480,,604,125,716,253
00013907.jpg,720,480,,371,26,407,43
00013907.jpg,720,480,,430,25,504,64
00013910.jpg,342,228,,64,64,112,85
00013911.jpg,720,480,,71,210,203,319
00013912.jpg,720,480,,565,64,632,92
00013912.jpg,720,480,,422,8,464,28
00013913.jpg,342,228,,38,88,71,114
00013913.jpg,342,228,,49,51,73,62
00013914.jpg,342,228,,20,45,41,57
00013914.jpg,342,228,,109,87,211,133
00013914.jpg,342,228,,108,87,201,134
00013915.jpg,720,480,,10,263,139,390
00013916.jpg,720,480,,332,56,377,75
00013917.jpg,720,480,,383,127,557,245
00013917.jpg,720,480,,357,110,578,220
00013928.jpg,720,480,,276,93,321,113
00013928.jpg,720,480,,197,124,537,347
00013928.jpg,720,480,,10,317,104,408
00013928.jpg,720,480,,216,106,264,126
00013928.jpg,720,480,,460,123,546,162
00013928.jpg,720,480,,321,91,427,126
00013929.jpg,720,480,,271,371,646,477
00013929.jpg,720,480,,574,168,707,278
00013938.jpg,720,480,,197,55,462,130
00013939.jpg,342,228,,243,120,315,158
00013948.jpg,720,480,,257,120,667,229
00013949.jpg,342,228,,155,25,183,36
00013949.jpg,342,228,,114,130,307,226
00013949.jpg,342,228,,101,12,131,21
00013949.jpg,342,228,,89,11,110,20
00013958.jpg,720,480,,5,126,39,150
00013958.jpg,720,480,,362,90,387,108
00013958.jpg,720,480,,144,132,165,147
00013958.jpg,720,480,,439,280,499,308
00013959.jpg,720,480,,237,113,382,176
00013959.jpg,720,480,,108,58,155,77
00013959.jpg,720,480,,284,304,341,336
00013960.jpg,720,480,,354,124,392,154
00013960.jpg,720,480,,344,63,371,81
00013960.jpg,720,480,,433,163,491,204
00013960.jpg,720,480,,464,318,551,439
00013961.jpg,720,480,,230,151,457,313
00013962.jpg,342,228,,110,66,189,99
00013962.jpg,342,228,,162,27,195,38
00013963.jpg,720,480,,52,207,213,281
00013963.jpg,720,480,,515,394,677,447
00013964.jpg,720,480,,398,344,642,478
00013965.jpg,342,228,,156,25,182,37
00013965.jpg,342,228,,60,77,120,136
00013965.jpg,342,228,,126,42,170,61
00013965.jpg,342,228,,99,11,134,22
00013965.jpg,342,228,,88,11,110,20
00013966.jpg,720,480,,210,82,272,104
00013966.jpg,720,480,,496,94,534,116
00013966.jpg,720,480,,512,138,612,180
00013966.jpg,720,480,,409,96,492,124
00013967.jpg,720,480,,78,200,259,286
00013970.jpg,342,228,,135,25,168,36
00013970.jpg,342,228,,86,42,124,58
00013970.jpg,342,228,,61,66,111,87
00013970.jpg,342,228,,249,62,330,101
00013970.jpg,342,228,,12,52,32,63
00013971.jpg,342,228,,106,126,240,168
00013972.jpg,342,228,,149,43,205,63
00013972.jpg,342,228,,46,69,129,112
00013972.jpg,342,228,,0,57,14,72
00013973.jpg,342,228,,48,42,144,87
00013973.jpg,342,228,,45,44,152,88
00013974.jpg,720,480,,20,17,335,148
00013975.jpg,720,480,,269,23,460,90
00013975.jpg,720,480,,304,14,711,124
00013976.jpg,720,480,,195,163,569,322
00013976.jpg,720,480,,108,141,146,161
00013988.jpg,342,228,,195,100,332,159
00013988.jpg,342,228,,25,50,95,83
00013989.jpg,720,480,,460,26,714,181
00013998.jpg,720,480,,325,74,385,107
00013998.jpg,720,480,,300,214,439,335
00013998.jpg,720,480,,3,256,49,327
00013998.jpg,720,480,,408,40,446,60
00013999.jpg,342,228,,250,58,265,68
00014000.jpg,720,480,,266,143,451,222
00014000.jpg,720,480,,560,75,636,103
00014000.jpg,720,480,,329,78,461,110
00014000.jpg,720,480,,571,219,720,314
00014001.jpg,720,480,,141,27,184,49
00014001.jpg,720,480,,66,69,114,100
00014001.jpg,720,480,,628,196,719,284
00014001.jpg,720,480,,361,26,693,161
00014001.jpg,720,480,,122,23,161,43
00014002.jpg,720,480,,215,332,389,470
00014002.jpg,720,480,,493,82,528,104
00014002.jpg,720,480,,395,60,433,81
00014002.jpg,720,480,,521,80,571,111
00014003.jpg,720,480,,469,41,508,64
00014003.jpg,720,480,,12,22,392,222
00014004.jpg,342,228,,241,122,308,162
00014004.jpg,342,228,,95,65,145,83
00014005.jpg,720,480,,223,223,429,309
00014005.jpg,720,480,,348,119,395,138
00014005.jpg,720,480,,101,174,147,197
00014006.jpg,720,480,,418,174,557,257
00014006.jpg,720,480,,232,124,305,165
00014007.jpg,720,480,,610,126,647,152
00014007.jpg,720,480,,157,335,323,462
00014007.jpg,720,480,,599,171,653,211
00014007.jpg,720,480,,615,109,641,126
00014010.jpg,720,480,,251,377,665,478
00014011.jpg,720,480,,125,127,249,193
00014011.jpg,720,480,,80,45,119,66
00014011.jpg,720,480,,535,273,707,384
00014011.jpg,720,480,,107,43,148,63
00014012.jpg,342,228,,25,112,100,141
00014013.jpg,720,480,,32,52,82,84
00014013.jpg,720,480,,539,43,588,73
00014013.jpg,720,480,,17,132,78,183
00014013.jpg,720,480,,485,22,547,58
00014014.jpg,720,480,,379,49,423,77
00014014.jpg,720,480,,299,197,424,307
00014014.jpg,720,480,,230,112,312,153
00014015.jpg,720,480,,335,81,372,108
00014015.jpg,720,480,,449,311,524,423
00014016.jpg,720,480,,177,100,248,134
00014017.jpg,342,228,,79,96,183,147
00014017.jpg,342,228,,106,42,153,60
00014017.jpg,342,228,,211,20,243,35
00014028.jpg,720,480,,390,179,540,256
00014028.jpg,720,480,,610,146,658,171
00014029.jpg,720,480,,17,255,250,402
00014029.jpg,720,480,,191,1,245,34
00014038.jpg,720,480,,454,137,598,200
00014039.jpg,720,480,,413,8,453,28
00014039.jpg,720,480,,583,83,666,124
00014048.jpg,720,480,,165,179,235,247
00014048.jpg,720,480,,267,85,298,109
00014048.jpg,720,480,,261,78,298,112
00014058.jpg,342,228,,220,79,297,118
00014058.jpg,342,228,,112,24,137,34
00014059.jpg,720,480,,131,157,332,248
00014060.jpg,342,228,,154,104,267,158
00014060.jpg,342,228,,130,62,207,98
00014061.jpg,720,480,,154,45,200,64
00014061.jpg,720,480,,210,34,264,57
00014062.jpg,720,480,,580,88,717,156
00014063.jpg,342,228,,138,24,164,33
00014063.jpg,342,228,,133,66,203,95
00014064.jpg,720,480,,24,314,101,463
00014064.jpg,720,480,,549,154,696,282
00014065.jpg,720,480,,347,71,516,170
00014065.jpg,720,480,,2,67,44,114
00014066.jpg,342,228,,228,100,329,153
00014066.jpg,342,228,,33,59,104,95
00014067.jpg,342,228,,93,99,262,156
00014070.jpg,720,480,,145,130,199,153
00014070.jpg,720,480,,428,89,664,242
00014071.jpg,342,228,,156,24,182,35
00014071.jpg,342,228,,91,33,120,48
00014071.jpg,342,228,,88,12,111,21
00014071.jpg,342,228,,100,11,132,23
00014071.jpg,342,228,,40,29,54,35
00014072.jpg,720,480,,394,140,547,200
00014072.jpg,720,480,,424,93,487,119
00014073.jpg,720,480,,548,162,720,269
00014074.jpg,720,480,,540,199,720,297
00014074.jpg,720,480,,302,64,338,82
00014074.jpg,720,480,,48,48,85,65
00014075.jpg,720,480,,613,127,652,156
00014075.jpg,720,480,,591,160,635,206
00014076.jpg,720,480,,206,211,311,267
00014077.jpg,720,480,,266,180,492,350
00014088.jpg,720,480,,396,116,597,263
00014088.jpg,720,480,,17,13,308,119
00014089.jpg,720,480,,0,67,367,326
00014089.jpg,720,480,,376,52,417,82
00014098.jpg,720,480,,417,77,467,106
00014098.jpg,720,480,,429,32,462,52
00014098.jpg,720,480,,446,5,501,33
00014098.jpg,720,480,,362,21,389,34
00014099.jpg,720,480,,11,226,175,314
00014099.jpg,720,480,,449,17,488,37
00014099.jpg,720,480,,359,49,409,86
00014099.jpg,720,480,,90,144,171,184
00014100.jpg,720,480,,245,231,531,354
00014100.jpg,720,480,,352,112,563,196
00014100.jpg,720,480,,191,2,244,34
00014102.jpg,720,480,,397,265,602,375
00014103.jpg,342,228,,121,57,237,103
00014104.jpg,342,228,,106,122,243,182
00014106.jpg,720,480,,610,131,649,155
00014106.jpg,720,480,,139,339,316,466
00014106.jpg,720,480,,601,170,654,210
00014106.jpg,720,480,,228,127,270,145
00014107.jpg,720,480,,491,395,674,448
00014110.jpg,720,480,,109,343,305,480
00014110.jpg,720,480,,443,135,493,158
00014111.jpg,342,228,,43,42,64,54
00014111.jpg,342,228,,175,22,207,34
00014111.jpg,342,228,,38,51,277,101
00014111.jpg,342,228,,2,48,14,57
00014111.jpg,342,228,,83,26,108,36
00014112.jpg,342,228,,236,46,301,83
00014112.jpg,342,228,,247,88,340,144
00014113.jpg,720,480,,610,131,648,156
00014113.jpg,720,480,,600,171,653,211
00014113.jpg,720,480,,473,118,512,140
00014113.jpg,720,480,,200,144,250,164
00014114.jpg,720,480,,460,261,711,372
00014114.jpg,720,480,,41,122,134,164
00014114.jpg,720,480,,298,61,339,82
00014115.jpg,720,480,,426,161,542,204
00014115.jpg,720,480,,113,170,200,215
00014115.jpg,720,480,,61,160,197,226
00014116.jpg,720,480,,278,10,715,167
00014117.jpg,720,480,,6,120,102,174
00014117.jpg,720,480,,542,52,585,74
00014117.jpg,720,480,,9,339,149,480
00014117.jpg,720,480,,493,8,525,28
00014117.jpg,720,480,,573,120,620,166
00014117.jpg,720,480,,635,206,705,259
00014128.jpg,720,480,,259,125,654,252
00014129.jpg,342,228,,134,66,219,103
00014138.jpg,720,480,,557,163,621,202
00014138.jpg,720,480,,488,236,602,309
00014148.jpg,720,480,,193,247,425,412
00014148.jpg,720,480,,607,129,644,156
00014148.jpg,720,480,,594,161,636,205
00014149.jpg,342,228,,218,133,309,189
00014149.jpg,342,228,,164,63,191,74
00014149.jpg,342,228,,156,25,182,37
00014149.jpg,342,228,,172,27,198,39
00014159.jpg,720,480,,92,60,125,79
00014159.jpg,720,480,,402,149,533,229
00014159.jpg,720,480,,636,168,689,221
00014159.jpg,720,480,,91,66,120,83
00014159.jpg,720,480,,191,46,236,64
00014160.jpg,720,480,,198,167,610,330
00014161.jpg,342,228,,180,88,264,121
00014161.jpg,342,228,,246,55,278,66
00014163.jpg,720,480,,311,266,475,361
00014164.jpg,720,480,,496,66,540,107
00014164.jpg,720,480,,508,56,540,83
00014164.jpg,720,480,,456,14,494,35
00014164.jpg,720,480,,331,32,381,59
00014164.jpg,720,480,,413,18,452,37
00014164.jpg,720,480,,179,70,269,116
00014164.jpg,720,480,,491,87,532,124
00014164.jpg,720,480,,386,27,429,48
00014164.jpg,720,480,,307,255,439,395
00014164.jpg,720,480,,266,51,332,84
00014164.jpg,720,480,,444,113,511,161
00014164.jpg,720,480,,7,173,98,307
00014164.jpg,720,480,,152,404,343,476
00014164.jpg,720,480,,543,16,574,36
00014166.jpg,342,228,,29,48,56,64
00014166.jpg,342,228,,195,25,229,37
00014166.jpg,342,228,,101,27,127,37
00014166.jpg,342,228,,290,75,333,99
00014166.jpg,342,228,,224,27,259,40
00014167.jpg,720,480,,438,305,629,393
00014170.jpg,720,480,,513,399,669,448
00014171.jpg,720,480,,331,57,373,86
00014171.jpg,720,480,,218,116,258,146
00014172.jpg,342,228,,183,69,284,111
00014172.jpg,342,228,,97,93,198,138
00014172.jpg,342,228,,239,33,272,46
00014172.jpg,342,228,,1,47,27,66
00014173.jpg,720,480,,389,28,415,41
00014174.jpg,720,480,,278,137,485,224
00014174.jpg,720,480,,617,54,666,74
00014174.jpg,720,480,,90,68,133,94
00014175.jpg,720,480,,63,8,477,154
00014177.jpg,720,480,,391,29,435,53
00014177.jpg,720,480,,399,31,445,54
00014188.jpg,720,480,,398,125,459,163
00014188.jpg,720,480,,605,117,634,149
00014198.jpg,720,480,,407,143,631,284
00014199.jpg,720,480,,593,188,652,232
00014199.jpg,720,480,,585,254,659,317
00014199.jpg,720,480,,608,153,649,184
00014199.jpg,720,480,,598,168,650,209
00014199.jpg,720,480,,535,89,578,115
00014199.jpg,720,480,,382,187,456,240
00014199.jpg,720,480,,591,242,664,304
00014200.jpg,720,480,,494,394,674,446
00014201.jpg,720,480,,124,189,314,291
00014202.jpg,342,228,,172,68,290,120
00014202.jpg,342,228,,158,56,196,78
00014202.jpg,342,228,,74,25,100,36
00014203.jpg,342,228,,14,153,123,226
00014203.jpg,342,228,,260,45,280,59
00014204.jpg,342,228,,91,47,115,58
00014205.jpg,342,228,,107,57,202,95
00014205.jpg,342,228,,118,49,209,89
00014205.jpg,342,228,,77,50,213,98
00014206.jpg,720,480,,530,350,707,476
00014206.jpg,720,480,,623,130,714,229
00014206.jpg,720,480,,507,326,720,456
00014207.jpg,342,228,,38,96,173,160
00014207.jpg,342,228,,9,44,46,61
00014207.jpg,342,228,,290,64,337,93
00014210.jpg,342,228,,12,58,37,73
00014210.jpg,342,228,,137,26,164,36
00014210.jpg,342,228,,88,95,188,140
00014210.jpg,342,228,,93,50,137,72
00014211.jpg,720,480,,48,48,86,65
00014211.jpg,720,480,,266,117,402,169
00014211.jpg,720,480,,307,62,338,80
00014212.jpg,720,480,,495,349,711,466
00014213.jpg,720,480,,412,31,443,50
00014214.jpg,720,480,,394,183,512,277
00014215.jpg,720,480,,403,204,516,306
00014215.jpg,720,480,,413,107,478,151
00014215.jpg,720,480,,366,54,415,78
00014215.jpg,720,480,,442,45,486,62
00014215.jpg,720,480,,562,53,595,75
00014215.jpg,720,480,,432,47,472,65
00014216.jpg,720,480,,491,45,541,63
00014216.jpg,720,480,,602,344,707,480
00014216.jpg,720,480,,23,131,114,180
00014216.jpg,720,480,,106,4,172,29
00014228.jpg,720,480,,400,331,663,480
00014229.jpg,720,480,,299,17,703,134
00014238.jpg,720,480,,522,181,601,232
00014238.jpg,720,480,,158,124,184,136
00014238.jpg,720,480,,427,97,461,114
00014239.jpg,720,480,,340,147,582,270
00014248.jpg,342,228,,122,80,241,140
00014249.jpg,720,480,,494,147,552,189
00014249.jpg,720,480,,392,125,460,167
00014258.jpg,720,480,,471,134,627,205
00014258.jpg,720,480,,386,245,631,362
00014258.jpg,720,480,,105,128,173,158
00014258.jpg,720,480,,226,54,298,84
00014258.jpg,720,480,,15,121,54,151
00014259.jpg,720,480,,65,18,443,147
00014261.jpg,342,228,,106,100,267,158
00014261.jpg,342,228,,89,29,159,57
00014262.jpg,342,228,,233,124,301,159
00014263.jpg,720,480,,609,129,648,154
00014263.jpg,720,480,,598,171,653,213
00014263.jpg,720,480,,374,113,410,129
00014263.jpg,720,480,,298,258,429,361
00014263.jpg,720,480,,677,131,710,153
00014263.jpg,720,480,,656,251,716,293
00014264.jpg,720,480,,192,297,395,426
00014265.jpg,342,228,,11,62,74,95
00014266.jpg,720,480,,440,144,708,276
00014266.jpg,720,480,,130,177,199,215
00014267.jpg,342,228,,52,103,169,146
00014267.jpg,342,228,,262,58,334,89
00014270.jpg,342,228,,227,77,250,92
00014271.jpg,720,480,,329,61,374,81
00014272.jpg,720,480,,437,361,663,472
00014272.jpg,720,480,,200,48,247,69
00014272.jpg,720,480,,111,51,150,67
00014272.jpg,720,480,,208,50,265,69
00014273.jpg,720,480,,634,169,687,222
00014273.jpg,720,480,,117,108,181,154
00014273.jpg,720,480,,192,47,241,65
00014274.jpg,720,480,,122,42,213,88
00014274.jpg,720,480,,575,115,684,215
00014274.jpg,720,480,,611,12,675,43
00014275.jpg,720,480,,609,130,647,154
00014275.jpg,720,480,,599,171,653,211
00014276.jpg,342,228,,142,26,166,36
00014276.jpg,342,228,,104,23,128,32
00014276.jpg,342,228,,139,91,270,150
00014277.jpg,720,480,,57,10,410,139
00014288.jpg,720,480,,332,205,534,344
00014288.jpg,720,480,,364,62,451,103
00014289.jpg,720,480,,570,183,713,308
00014289.jpg,720,480,,270,377,660,479
00014299.jpg,720,480,,494,396,671,450
00014300.jpg,720,480,,610,130,648,154
00014300.jpg,720,480,,454,127,498,153
00014300.jpg,720,480,,600,170,653,213
00014300.jpg,720,480,,226,123,264,140
00014300.jpg,720,480,,224,167,297,206
00014300.jpg,720,480,,447,99,472,112
00014302.jpg,342,228,,5,53,42,79
00014302.jpg,342,228,,263,53,330,85
00014303.jpg,342,228,,127,90,260,149
00014304.jpg,342,228,,127,28,208,57
00014304.jpg,342,228,,13,64,89,100
00014305.jpg,720,480,,304,150,409,193
00014305.jpg,720,480,,620,144,697,183
00014306.jpg,720,480,,266,235,522,347
00014306.jpg,720,480,,337,161,517,240
00014306.jpg,720,480,,12,235,176,383
00014306.jpg,720,480,,106,43,153,61
00014306.jpg,720,480,,2,118,33,154
00014306.jpg,720,480,,83,44,129,65
00014306.jpg,720,480,,616,224,714,307
00014307.jpg,720,480,,87,100,179,137
00014307.jpg,720,480,,487,149,659,215
00014310.jpg,720,480,,124,118,309,241
00014310.jpg,720,480,,122,40,213,86
00014311.jpg,342,228,,130,47,213,87
00014312.jpg,720,480,,104,252,308,335
00014312.jpg,720,480,,507,122,553,147
00014312.jpg,720,480,,610,193,643,222
00014313.jpg,720,480,,140,133,279,200
00014313.jpg,720,480,,296,114,431,169
00014313.jpg,720,480,,71,42,116,66
00014313.jpg,720,480,,140,30,206,55
00014314.jpg,720,480,,271,152,497,318
00014315.jpg,342,228,,116,49,209,88
00014315.jpg,342,228,,119,96,263,164
00014316.jpg,720,480,,139,128,183,154
00014328.jpg,720,480,,288,102,347,133
00014329.jpg,720,480,,477,93,533,142
00014329.jpg,720,480,,108,364,355,477
00014329.jpg,720,480,,198,172,351,287
00014329.jpg,720,480,,528,49,562,71
00014329.jpg,720,480,,513,50,545,73
00014329.jpg,720,480,,98,117,161,155
00014329.jpg,720,480,,145,98,194,127
00014329.jpg,720,480,,428,34,465,55
00014338.jpg,720,480,,285,100,397,140
00014338.jpg,720,480,,82,121,152,161
00014339.jpg,342,228,,24,100,68,120
00014339.jpg,342,228,,255,51,275,60
00014358.jpg,720,480,,349,336,574,470
00014358.jpg,720,480,,206,197,274,230
00014358.jpg,720,480,,427,102,499,132
00014358.jpg,720,480,,39,226,103,262
00014358.jpg,720,480,,121,214,190,244
00014358.jpg,720,480,,270,75,318,102
00014359.jpg,342,228,,150,68,229,111
00014361.jpg,720,480,,502,149,720,248
00014362.jpg,720,480,,292,114,355,151
00014362.jpg,720,480,,365,279,546,432
00014362.jpg,720,480,,374,266,496,399
00014363.jpg,720,480,,255,238,420,331
00014364.jpg,720,480,,483,132,667,207
00014364.jpg,720,480,,249,50,319,73
00014364.jpg,720,480,,22,94,83,125
00014364.jpg,720,480,,604,88,680,119
00014365.jpg,342,228,,73,85,185,199
00014365.jpg,342,228,,266,85,336,118
00014365.jpg,342,228,,129,21,153,30
00014365.jpg,342,228,,155,24,183,35
00014366.jpg,720,480,,168,153,462,312
00014366.jpg,720,480,,484,386,698,471
00014367.jpg,720,480,,89,77,132,103
00014367.jpg,720,480,,632,168,688,225
00014367.jpg,720,480,,203,54,238,72
00014370.jpg,720,480,,489,395,674,448
00014371.jpg,720,480,,49,5,564,99
00014372.jpg,720,480,,5,292,145,418
00014372.jpg,720,480,,95,196,154,224
00014373.jpg,720,480,,380,49,403,67
00014373.jpg,720,480,,386,35,684,203
00014375.jpg,342,228,,12,138,133,210
00014375.jpg,342,228,,13,71,47,90
00014376.jpg,342,228,,115,98,191,128
00014377.jpg,720,480,,266,153,499,255
00014388.jpg,720,480,,549,115,709,200
00014389.jpg,720,480,,42,340,352,476
00014389.jpg,720,480,,91,18,632,107
00014398.jpg,720,480,,238,85,278,105
00014398.jpg,720,480,,348,151,444,205
00014398.jpg,720,480,,489,127,552,151
00014399.jpg,720,480,,487,104,531,127
00014399.jpg,720,480,,164,193,313,282
00014400.jpg,720,480,,145,135,171,155
00014400.jpg,720,480,,464,139,516,166
00014401.jpg,720,480,,236,108,519,262
00014401.jpg,720,480,,29,52,87,79
00014401.jpg,720,480,,207,3,285,27
00014402.jpg,720,480,,43,35,93,56
00014402.jpg,720,480,,576,138,718,247
00014402.jpg,720,480,,334,33,487,96
00014403.jpg,720,480,,465,124,526,161
00014404.jpg,720,480,,72,19,105,40
00014405.jpg,720,480,,414,125,661,300
00014407.jpg,720,480,,433,173,637,252
00014407.jpg,720,480,,100,193,154,220
00014410.jpg,720,480,,166,329,403,475
00014410.jpg,720,480,,409,56,444,73
00014410.jpg,720,480,,660,48,699,72
00014411.jpg,720,480,,69,178,174,286
00014411.jpg,720,480,,312,9,720,133
00014413.jpg,720,480,,503,104,720,243
00014413.jpg,720,480,,50,46,122,78
00014414.jpg,720,480,,122,56,159,76
00014414.jpg,720,480,,541,229,716,320
00014414.jpg,720,480,,57,59,84,76
00014414.jpg,720,480,,631,170,679,219
00014416.jpg,342,228,,51,48,139,88
00014416.jpg,342,228,,282,59,338,96
00014417.jpg,720,480,,15,29,46,49
00014417.jpg,720,480,,559,106,716,224
00014429.jpg,720,480,,446,199,619,277
00014429.jpg,720,480,,258,329,578,441
00014429.jpg,720,480,,521,85,582,109
00014438.jpg,720,480,,343,213,564,367
00014438.jpg,720,480,,62,107,272,264
00014438.jpg,720,480,,122,39,215,84
00014438.jpg,720,480,,570,27,638,56
00014439.jpg,720,480,,248,160,542,289
00014448.jpg,720,480,,610,132,646,155
00014448.jpg,720,480,,531,107,565,124
00014448.jpg,720,480,,600,172,652,210
00014448.jpg,720,480,,227,126,268,144
00014458.jpg,720,480,,54,276,302,416
00014459.jpg,342,228,,95,79,161,133
00014460.jpg,720,480,,375,126,570,256
00014460.jpg,720,480,,322,24,417,61
00014461.jpg,720,480,,154,243,302,331
00014461.jpg,720,480,,386,120,421,138
00014462.jpg,720,480,,214,72,278,103
00014462.jpg,720,480,,121,55,163,76
00014463.jpg,720,480,,220,59,338,117
00014465.jpg,720,480,,247,296,440,439
00014465.jpg,720,480,,558,114,585,132
00014466.jpg,720,480,,345,310,560,468
00014467.jpg,720,480,,11,223,186,379
00014467.jpg,720,480,,574,171,714,288
00014467.jpg,720,480,,336,37,374,58
00014470.jpg,720,480,,611,130,646,154
00014470.jpg,720,480,,129,213,213,256
00014470.jpg,720,480,,599,168,652,211
00014470.jpg,720,480,,261,144,317,169
00014470.jpg,720,480,,553,84,585,103
00014471.jpg,342,228,,136,46,260,91
00014472.jpg,720,480,,296,8,720,147
00014473.jpg,720,480,,291,96,358,133
00014473.jpg,720,480,,332,244,459,407
00014474.jpg,720,480,,522,156,713,275
00014475.jpg,342,228,,7,72,45,90
00014475.jpg,342,228,,134,101,228,134
00014476.jpg,720,480,,319,54,406,81
00014476.jpg,720,480,,608,71,661,94
00014476.jpg,720,480,,245,395,315,428
00014477.jpg,720,480,,594,189,650,231
00014477.jpg,720,480,,529,107,564,133
00014477.jpg,720,480,,585,242,658,307
00014477.jpg,720,480,,605,149,644,180
00014477.jpg,720,480,,378,188,488,250
00014488.jpg,720,480,,90,76,206,153
00014489.jpg,720,480,,26,184,158,256
00014489.jpg,720,480,,327,142,531,221
00014498.jpg,720,480,,444,156,506,183
00014498.jpg,720,480,,286,190,352,224
00014498.jpg,720,480,,180,332,287,433
00014498.jpg,720,480,,390,197,463,235
00014498.jpg,720,480,,608,167,660,192
00014498.jpg,720,480,,532,147,577,171
00014498.jpg,720,480,,570,157,622,185
00014498.jpg,720,480,,531,231,631,292
00014498.jpg,720,480,,673,181,714,213
00014498.jpg,720,480,,626,174,683,205
00014498.jpg,720,480,,369,214,431,249
00014499.jpg,720,480,,3,114,58,153
00014499.jpg,720,480,,85,161,266,254
00014499.jpg,720,480,,597,78,640,113
00014500.jpg,720,480,,605,130,641,156
00014500.jpg,720,480,,115,337,300,451
00014501.jpg,342,228,,157,23,186,34
00014501.jpg,342,228,,248,74,335,111
00014501.jpg,342,228,,95,33,128,49
00014501.jpg,342,228,,24,25,41,32
00014501.jpg,342,228,,100,10,130,22
00014502.jpg,720,480,,544,73,580,101
00014502.jpg,720,480,,487,79,522,104
00014502.jpg,720,480,,292,188,443,311
00014502.jpg,720,480,,658,48,695,71
00014502.jpg,720,480,,485,83,512,104
00014503.jpg,720,480,,596,188,657,232
00014503.jpg,720,480,,605,148,650,182
00014503.jpg,720,480,,583,250,658,314
00014503.jpg,720,480,,598,169,658,215
00014503.jpg,720,480,,314,247,429,336
00014503.jpg,720,480,,315,193,394,239
00014504.jpg,720,480,,303,240,499,358
00014504.jpg,720,480,,294,62,330,82
00014505.jpg,720,480,,608,132,646,156
00014505.jpg,720,480,,494,129,547,155
00014505.jpg,720,480,,600,171,653,211
00014505.jpg,720,480,,540,86,588,110
00014505.jpg,720,480,,463,120,499,138
00014505.jpg,720,480,,29,284,228,423
00014506.jpg,720,480,,221,97,271,147
